    2.12643990876417,    2.87201693414100,    2.41667565876290,    2.20295272212363,    2.21692629505172
    1.98573864394596,    3.14985294863411,    1.91550758179495,    2.06512825577251,    2.09548188989598
    2.42262630152040,    2.47185524592382,    2.68560474239074,    3.21286398164574,    2.81239638096783
    2.04708871967612,    2.07392053705771,    5.17448671907812,    4.70339124669616,    4.39508723533332
    3.35688806274830,    3.33531922949217,    3.31454661447915,    3.61295419007731,    3.28732771429520
    2.60243957088635,    2.60872019066420,    2.61476897961022,    2.62059449493038,    2.62620497798324
    4.03937734614230,    4.06908556044541,    4.03797307760557,    3.99183526344047,    3.94684593094642
    3.09033375706511,    2.73904504475004,    2.73014248805556,    2.73136534427640,    4.27689167290362
    3.88641794391530,    3.84530146225126,    3.52832753426392,    3.75084311550864,    3.73026238457598
    2.75227634060250,    2.78763893065196,    2.43734779713262,    2.49627715623015,    2.69617198875193
    3.03275375097153,    3.02309959214866,    3.01385068205051,    3.00494484935718,    2.99636782132364
    2.89458740817326,    2.89011128818647,    2.81553321416934,    2.79209446576257,    2.87441334116829
    2.73176414647195,    2.74203253712376,    2.74346004996402,    2.91502555959721,    2.62312914456905
    3.23891469448035,    3.22164757812216,    3.20506932686943,    3.18910480816973,    3.17372967240497
    2.98931670015472,    3.20646402355532,    3.20417563087680,    3.18871450913749,    3.17336980664151
    2.67727010357204,    2.68079456261705,    2.68418312819211,    2.68744641613412,    3.08838664575407
    2.57015224530912,    2.39983008306677,    2.22043128737382,    2.57795892913288,    4.15848989557978
    2.28100463989449,    1.59716170396404,    2.26875033970013,    2.25424316233297,    2.33593963918736
    2.44550761903895,    3.45053367243178,    3.04130561939715,    2.52935733206762,    2.52412815559590
    2.70310432293881,    2.70606761698623,    2.01738520792893,    2.67000446644970,    2.71176278941108
    1.35954187004055,    1.41258221624898,    1.70694085845906,    1.40774922460683,    1.54406865466861
    3.50638016253801,    3.43371796060196,    3.40779034579575,    3.28292597769536,    3.33000469756015
    3.13474515551323,    3.25392134672884,    3.15324643903776,    2.87704622037718,    3.24752462234856
    2.88113409371103,    2.98051728121620,    2.97652966966437,    4.38076494048161,    3.08476510099392
    2.15100134857929,    2.47441105158266,    2.13645945813303,    2.35565771638739,    2.04156307969744
    4.14187308420215,    4.06437803538329,    3.77706282488379,    3.53159855239257,    3.65822101974936
    2.28516830839635,    2.30721283310518,    2.32452903638544,    2.54178857073773,    3.12314502890036
    3.03807013977528,    5.19813689701944,    3.58395658951000,    3.02568941726272,    3.00150400533473
    2.33342982320230,    2.34964000168586,    3.01360422962135,    2.14770501045929,    2.17888311272396
    2.05840639024648,    2.08476754033211,    1.87381239844725,    1.83479814917207,    2.14656170945578
    2.93428854629408,    2.71116732709244,    2.85880044780582,    2.91480760873393,    2.91162721229463
    2.84977994646565,    2.30922276595276,    2.31128238724309,    2.32780080297125,    2.34420140743082
    2.78509115377396,    2.75831438547882,    2.75795489007252,    2.73641913012662,    2.65358642257916
    2.91905221989901,    2.89944525488991,    2.95560686398201,    2.83464715383146,    2.91680907833712
    2.12457848822021,    2.14844463422463,    2.95773362390778,    3.60601299059712,    4.03887954342380
    2.97972886508945,    2.95343689893618,    3.21624229929627,    3.09240950199822,    2.93844971005770
    2.85271234883996,    2.55461736086545,    2.68303814413636,    2.78968793448626,    2.52681970172581
    2.79099068028953,    2.79031141429509,    2.78965721967745,    2.78902717317944,    2.78842038349806
    3.32288970140686,    3.30257856843098,    3.28301466739058,    3.26417288003456,    3.24602663209315
    2.84201914005452,    2.87144038051694,    2.86889627834352,    2.85444237858796,    2.85954364174158
    2.80497109865924,    2.80405706869166,    2.80290506564577,    2.41360565620708,    2.71199982979072
    3.63421416552348,    3.54211958558653,    0.94565633395909,    0.78809381637408,    0.55455030880386
    4.63381904365080,    3.64392864909704,    3.58847145022514,    3.55756812891682,    4.75257508336842
